company_id,worker_id,company_worker_id,industry_group,company_size,current_position,manager_authority,job_field,training_general,training_manager,training_job_related,training_other_field,ojt_participation,ojt_effect,offjt_participation,offjt_effect,training_days_group,training_sufficient,training_equal_opportunity,training_job_relevance,training_field_applicable,skill_level_entry,skill_level_current,has_job_certificate,work_autonomy,team_trust,free_opinion_to_supervisor,fair_evaluation_reward,work_content_satisfaction,wage_satisfaction,relationship_satisfaction,overall_job_satisfaction,turnover_intention,organizational_loyalty,fatigue,job_tension,regular_employee,union_member,regular_work_hours,overtime_hours,annual_income_10k_krw,monthly_income_10k_krw,gender,birth_year,marital_status,education_level,major_field
3882,415,3882415,1,1,1,2,20,2,2,1,2,1,2,1,2,3,3,3,4,3,2,2,2,3,4,3,3,3,2,4,3,2,3,2,3,1,2,40,0,2500,,2,1957,2,3,
3882,416,3882416,1,1,4,1,25,2,2,1,2,1,2,1,2,4,3,3,3,3,2,5,2,3,3,3,3,4,3,4,4,2,3,2,2,1,2,40,4,4200,,1,1978,2,4,3
3882,417,3882417,1,1,1,2,20,2,2,1,2,1,2,1,2,3,3,3,4,4,2,2,2,3,4,3,3,3,2,3,3,4,3,3,3,1,2,40,2,2500,,2,1959,2,1,
3882,418,3882418,1,1,2,2,25,1,2,1,2,1,2,1,4,2,3,3,3,3,3,3,2,3,4,3,3,3,3,4,3,3,3,2,2,1,2,40,4,3300,,1,1984,1,4,1
3882,419,3882419,1,1,2,2,3,1,2,1,2,1,2,1,4,3,3,3,3,3,2,3,2,3,4,3,3,3,2,3,3,3,3,2,3,1,2,40,0,3300,,2,1982,1,4,1
3882,420,3882420,1,1,4,1,1,2,2,1,2,1,2,1,4,3,4,4,3,3,4,4,2,3,3,3,3,4,3,4,4,1,3,2,2,1,2,40,0,6450,,2,1983,2,5,7
3882,421,3882421,1,1,3,2,25,2,2,1,2,1,2,1,2,3,3,3,4,3,2,4,1,3,4,3,3,4,2,3,3,3,3,2,2,1,2,40,5,4200,,1,1973,2,4,3
3882,422,3882422,1,1,4,2,9,2,2,1,2,1,2,1,2,3,3,3,3,3,2,4,2,4,4,4,3,4,3,4,4,2,4,3,3,1,2,40,0,3500,,2,1970,1,2,
3882,423,3882423,1,1,5,1,25,2,2,1,2,1,2,1,4,3,3,3,3,3,2,6,1,3,4,3,3,4,3,4,4,2,3,2,3,1,2,40,7,4800,,1,1969,2,4,3
3882,424,3882424,1,1,4,1,1,2,2,1,2,1,2,1,4,2,3,3,4,3,2,5,2,3,4,3,3,4,3,4,4,2,3,2,2,1,2,40,0,4500,,2,1985,2,5,7
3882,425,3882425,1,1,4,1,7,2,2,1,2,1,4,1,2,3,4,4,3,3,4,4,2,3,4,3,2,4,2,4,3,3,3,2,2,1,2,40,0,4000,,1,1969,2,2,
3882,426,3882426,1,1,1,2,1,2,2,1,2,1,2,1,2,2,3,3,4,3,2,2,2,3,4,3,3,4,2,3,3,4,3,3,3,1,2,40,0,4800,,2,1989,1,5,7
3882,427,3882427,1,1,3,2,3,2,2,1,2,1,2,2,,3,3,3,3,3,4,4,2,3,4,3,3,3,3,4,3,3,3,2,2,1,2,40,0,4800,,1,1984,2,4,7
3882,428,3882428,1,1,4,2,25,1,2,1,2,1,2,1,2,3,3,3,3,3,2,6,2,3,4,3,3,3,3,4,3,2,3,2,2,1,2,40,4,3700,,2,1968,2,2,
3882,429,3882429,1,1,5,1,8,1,1,1,2,1,2,1,4,4,4,3,3,3,6,6,2,3,4,3,3,4,4,4,4,2,3,2,2,1,2,40,1,5000,,1,1958,2,3,
3889,102,3889102,1,1,1,2,11,1,1,1,2,1,5,1,4,4,4,5,4,4,2,6,1,5,4,4,4,4,3,4,4,3,4,4,2,1,2,40,1,2800,,1,1991,1,5,2
3889,103,3889103,1,1,3,2,10,1,2,1,1,1,2,1,3,2,4,4,1,3,1,3,1,2,2,5,4,4,2,3,3,3,3,2,2,1,2,40,2,3300,,1,1986,1,4,3
3889,104,3889104,1,1,3,2,16,1,2,2,1,2,,1,2,2,4,5,5,5,4,4,2,2,4,5,5,4,4,4,4,2,4,2,2,1,2,40,2,3600,,1,1989,1,5,1
3897,7,389707,1,1,6,1,3,1,1,2,1,2,,1,3,4,4,4,4,4,2,6,2,4,4,3,4,4,3,4,4,1,4,1,1,1,2,40,8,4500,,2,1966,2,2,
3897,101,3897101,1,1,4,1,5,1,1,1,1,1,2,1,2,4,4,4,5,5,3,6,2,4,4,3,2,4,1,4,3,4,4,2,3,1,2,40,0,3300,,2,1965,2,2,
3897,401,3897401,1,1,1,2,20,1,2,1,1,1,3,1,3,1,3,2,2,2,2,3,2,2,3,3,2,3,1,4,3,3,2,4,3,1,2,40,0,2000,,2,1973,2,4,1
3897,402,3897402,1,1,1,2,7,2,2,2,2,2,,2,,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,3,1,1,2,1,1,2,40,0,2400,,2,1979,2,1,
3897,403,3897403,1,1,1,2,20,1,2,1,1,1,3,1,3,13,2,2,2,2,2,5,2,3,3,3,3,4,2,3,2,4,2,3,3,1,2,40,0,2700,,2,1969,3,2,
3897,404,3897404,1,1,1,2,3,1,2,1,2,1,4,1,3,2,5,5,5,5,1,4,2,5,5,3,3,4,3,3,3,3,3,1,3,1,1,40,0,3000,,1,1997,1,4,3
3897,405,3897405,1,1,1,2,20,2,2,2,2,2,,2,,1,1,1,1,1,1,4,2,1,3,1,1,3,2,3,2,4,1,5,4,1,2,40,0,2700,,2,1971,2,2,
3897,406,3897406,1,1,1,2,20,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,3,3,1,1,4,4,4,3,4,1,4,4,1,2,40,0,2400,,2,1976,3,5,6
3897,407,3897407,1,1,3,2,16,1,2,1,2,1,1,2,,1,2,2,3,2,1,4,1,5,3,1,1,1,1,2,1,4,1,5,3,1,2,40,0,3000,,2,1988,2,4,1
3897,408,3897408,1,1,5,1,3,1,1,1,2,1,5,1,5,2,4,4,4,3,5,5,1,3,4,4,4,4,4,4,3,4,4,4,4,1,2,40,0,4000,,1,1980,2,2,
3897,409,3897409,1,1,2,1,3,1,2,1,2,1,2,1,2,2,4,3,3,4,4,5,2,3,3,3,2,3,2,3,3,4,1,5,4,1,2,40,0,3000,,1,1969,1,2,
3909,2,390902,1,2,5,2,12,1,2,2,2,2,,2,,2,3,3,3,3,4,5,1,4,4,3,3,3,3,3,3,3,3,3,3,1,2,40,2,4752,,2,1982,2,4,2
3909,4,390904,1,2,2,2,3,1,2,1,2,1,4,2,,3,3,3,3,3,2,5,1,3,4,3,4,4,3,4,4,3,3,2,3,1,2,40,0,2846,,1,1993,1,5,2
3909,9,390909,1,2,5,1,3,2,2,2,2,2,,2,,1,2,2,2,2,1,5,2,4,4,3,3,4,4,4,4,3,3,3,3,1,2,40,0,5600,,2,1973,1,3,
3909,401,3909401,1,2,4,2,25,1,1,1,2,1,3,1,3,2,2,2,2,2,2,5,2,2,3,3,1,1,1,2,2,4,2,3,2,1,2,40,10,4600,,2,1975,1,3,
3909,402,3909402,1,2,1,2,11,1,2,2,2,2,,2,,2,2,2,2,2,2,3,1,4,5,5,5,5,5,5,5,3,4,4,5,1,2,40,1,,220,1,1998,1,4,1
3909,403,3909403,1,2,1,2,12,1,1,2,2,2,,2,,1,3,3,3,3,2,3,1,5,5,4,3,5,4,5,5,3,4,1,3,1,2,40,2,,210,2,2000,1,4,1
3909,404,3909404,1,2,2,2,17,1,1,2,1,2,,2,,1,3,3,3,3,2,3,1,3,3,3,3,2,3,3,3,3,3,4,5,1,2,40,8,,210,2,1998,1,5,2
3909,405,3909405,1,2,2,2,25,1,2,1,2,1,5,2,,2,3,3,4,5,1,4,2,3,4,2,2,4,2,5,4,4,3,2,2,1,2,40,0,2738,,2,1994,1,5,1
3909,406,3909406,1,2,4,1,17,1,1,1,2,1,3,2,,2,2,2,3,3,4,6,1,4,4,5,3,4,2,4,3,3,2,4,1,1,2,40,8,3600,,1,1985,1,5,7
3909,407,3909407,1,2,2,2,12,1,2,2,2,2,,2,,2,3,3,3,3,2,3,1,4,4,3,3,4,4,4,4,3,3,3,4,1,2,40,0,2600,,2,2000,1,4,2
3909,408,3909408,1,2,6,1,3,1,1,1,1,1,4,1,4,4,3,3,3,3,2,6,2,4,4,4,4,4,4,4,3,4,4,4,4,1,2,40,0,,500,1,1973,2,4,1
3909,409,3909409,1,2,6,1,3,1,1,1,1,1,2,1,2,1,3,3,3,3,2,5,2,4,4,4,3,4,4,4,4,1,4,2,4,1,1,40,0,,492,1,1977,2,4,2
3909,410,3909410,1,2,5,1,3,2,2,2,2,2,,1,3,3,3,3,3,4,5,5,2,3,4,4,4,3,3,3,4,3,3,3,3,1,2,40,0,5000,,1,1982,2,5,3
3909,411,3909411,1,2,4,2,6,1,2,1,1,1,4,1,4,2,3,2,3,3,2,5,1,4,4,4,3,3,3,3,3,3,3,3,3,1,2,40,0,4000,,1,1985,2,5,2
3909,412,3909412,1,2,1,2,12,2,2,2,2,2,,2,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,40,0,,220,2,1990,1,4,2
3909,413,3909413,1,2,4,2,25,2,2,1,2,1,1,1,1,2,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,3,1,5,5,1,2,40,0,4000,,1,1963,2,2,
3909,414,3909414,1,2,8,2,6,2,2,2,2,2,,2,,1,2,2,3,3,5,6,2,2,4,3,3,3,3,3,3,2,3,3,3,1,2,40,0,3660,,2,1960,3,1,
3909,415,3909415,1,2,5,2,25,1,1,1,2,1,2,2,,2,2,2,2,2,2,5,1,3,3,3,3,3,3,4,3,3,3,3,3,1,2,40,10,5210,,1,1969,2,2,
3909,416,3909416,1,2,3,2,3,1,2,1,1,1,4,2,,1,3,3,3,3,6,6,2,4,2,1,3,4,4,3,4,5,3,3,3,1,1,40,1,,240,2,1989,1,5,4
3909,417,3909417,1,2,2,2,3,1,1,1,1,1,2,1,2,5,4,4,4,4,5,5,1,4,4,4,4,4,4,4,4,3,3,2,3,1,1,40,0,3200,,2,1998,1,5,7
3909,418,3909418,1,2,4,2,25,2,2,2,2,2,,2,,1,1,1,2,2,1,4,2,3,3,2,1,3,3,3,2,4,1,5,5,1,2,40,0,4900,,1,1973,2,5,2
3909,419,3909419,1,2,5,1,25,1,1,1,1,1,1,1,2,4,3,3,2,1,3,5,2,4,4,2,3,3,3,4,3,3,3,3,3,1,2,40,0,5000,,2,1981,1,4,7
3909,420,3909420,1,2,4,2,25,1,1,2,2,2,,2,,2,2,2,2,2,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,4400,,2,1969,2,3,
3909,421,3909421,1,2,2,1,3,1,1,1,1,1,4,1,4,4,5,5,5,5,2,5,2,4,4,4,4,5,4,5,5,1,5,1,4,1,2,40,0,,200,1,1996,1,4,7
3909,422,3909422,1,2,3,2,13,2,2,2,2,2,,2,,2,2,2,2,2,2,3,1,3,3,2,2,2,2,4,3,4,2,5,1,1,2,40,0,4000,,2,1982,2,3,
3909,423,3909423,1,2,5,1,5,1,1,1,2,1,4,2,,1,1,1,1,1,4,6,2,4,4,3,3,4,4,5,4,3,4,3,3,1,2,40,4,5300,,2,1976,1,2,
3909,424,3909424,1,2,3,2,25,1,2,1,1,1,4,1,4,1,3,3,3,3,1,6,2,3,3,3,3,3,3,3,3,5,3,3,3,1,2,40,0,2600,,1,1990,1,4,3
3909,425,3909425,1,2,3,2,25,1,2,2,2,2,,2,,1,1,1,1,1,1,3,2,2,3,3,1,1,2,3,2,4,2,3,3,1,2,40,8,4600,,1,1981,2,3,
3909,426,3909426,1,2,3,2,6,1,2,1,2,1,4,2,,1,3,3,3,3,2,4,2,4,4,4,3,3,3,4,3,3,3,4,4,1,2,40,0,2600,,2,1991,1,5,7
3909,427,3909427,1,2,4,1,3,2,2,2,2,2,,2,,1,3,3,3,3,2,4,2,3,3,3,3,3,2,3,3,4,3,3,3,1,2,40,0,4100,,1,1984,2,5,2
3927,102,3927102,1,2,1,2,16,1,2,1,2,1,3,2,,1,1,1,2,2,2,2,1,4,4,1,1,2,1,4,2,5,1,4,3,1,2,40,7,2650,,1,1972,1,5,4
3927,103,3927103,1,2,1,2,11,1,2,1,2,1,4,1,4,5,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,10,4420,,1,1990,2,5,2
3927,104,3927104,1,2,2,2,18,1,2,1,2,1,4,1,4,12,4,4,4,4,1,2,1,4,4,4,4,3,3,4,3,3,4,2,2,1,2,40,0,3530,,1,1991,2,5,3
3946,3,394603,1,1,4,2,15,2,2,1,2,1,2,2,,3,3,3,3,3,2,6,2,4,4,3,3,4,2,3,3,3,3,3,3,1,2,40,2,5200,,1,1980,1,5,1
3946,5,394605,1,1,6,1,1,2,2,1,2,1,2,1,2,4,4,4,3,3,2,7,2,4,4,4,3,4,3,4,4,2,3,2,3,1,2,40,2,7800,,1,1969,2,5,3
3946,6,394606,1,1,5,2,12,2,2,1,2,1,5,2,,1,4,4,5,5,2,5,2,4,4,4,4,4,4,4,4,4,4,3,3,1,2,40,0,4300,,2,1977,2,5,2
3946,301,3946301,1,1,3,2,16,1,2,1,2,1,4,1,2,4,4,4,3,3,1,4,2,3,4,3,3,4,3,3,3,3,3,3,3,1,2,40,0,4500,,1,1986,1,5,2
3946,302,3946302,1,1,3,2,19,2,2,1,2,1,2,2,,3,3,3,3,3,2,4,2,3,4,3,3,3,2,4,3,3,3,3,3,1,2,40,0,4300,,1,1994,1,4,3
3946,303,3946303,1,1,3,2,19,2,2,1,2,1,2,1,4,3,3,3,3,3,2,4,2,3,4,3,2,4,3,4,3,3,3,3,3,1,2,40,0,4500,,1,1985,1,5,2
3946,309,3946309,1,1,1,2,12,2,2,1,2,1,2,1,2,3,3,3,3,3,2,2,1,3,4,3,3,3,2,4,3,4,3,3,3,1,2,40,2,3200,,1,1992,1,5,1
3946,310,3946310,1,1,1,2,12,2,2,1,2,1,2,1,2,4,3,3,4,3,2,2,1,3,4,3,3,4,2,4,3,4,3,3,3,1,2,40,2,3200,,2,1988,1,5,2
3946,312,3946312,1,1,4,2,2,2,2,1,2,1,2,1,4,4,4,4,4,3,6,6,2,3,4,4,3,4,3,4,4,2,4,3,3,1,2,40,3,4500,,2,1980,2,5,3
3946,313,3946313,1,1,5,1,16,2,2,1,2,1,2,1,4,4,4,4,4,3,2,7,2,3,4,3,3,4,3,4,3,2,3,3,3,1,2,40,0,6000,,1,1981,2,5,2
3946,314,3946314,1,1,1,2,25,2,2,1,2,1,2,1,2,2,3,3,3,3,2,3,2,3,4,3,3,3,3,4,3,4,3,3,3,1,2,40,3,3300,,1,1992,1,5,3
3970,302,3970302,1,1,4,2,12,1,1,1,1,1,4,1,4,2,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,1,6000,,1,1985,2,5,2
3989,1,398901,1,1,4,1,4,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,3,4250,,1,1984,2,5,3
3989,2,398902,1,1,3,2,10,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,1,1,3,3,2,2,2,2,3,3,3,3,1,2,40,2,3140,,2,1995,1,4,1
3989,4,398904,1,1,4,1,11,1,1,1,1,1,4,1,4,1,3,3,4,4,3,6,2,3,3,3,3,4,3,4,4,3,4,2,2,1,2,40,0,4300,,2,1992,1,5,1
3989,101,3989101,1,1,3,2,3,1,2,1,2,1,2,1,3,4,1,1,1,1,1,3,2,2,3,3,3,3,2,3,3,4,3,4,4,1,2,40,8,3600,,2,1972,2,4,4
4013,3,401303,1,1,3,1,3,1,1,1,1,1,3,2,,3,4,4,3,3,2,5,2,4,3,4,2,4,2,3,3,3,3,2,2,1,2,40,0,3300,,2,1992,1,4,1
4013,5,401305,1,1,4,1,12,1,1,1,1,1,4,2,,6,3,3,3,3,2,4,1,1,4,3,1,3,3,3,3,3,3,3,3,1,2,40,0,4400,,2,1987,1,5,2
4013,9,401309,1,1,4,1,15,1,2,1,2,1,4,2,,3,2,2,4,4,1,5,2,3,4,2,3,3,3,3,3,4,3,3,2,1,2,40,0,4690,,1,1985,2,5,2
4013,11,401311,1,1,3,2,12,1,2,1,2,1,4,2,,7,4,3,4,4,3,4,1,4,4,3,4,4,3,4,3,3,4,2,2,1,2,40,0,3400,,2,1993,1,4,1
4013,17,401317,1,1,2,2,3,1,1,1,1,1,3,1,3,9,3,3,3,3,1,5,1,1,3,3,3,2,2,1,3,3,3,3,3,1,2,40,0,3200,,2,1997,1,4,1
4013,19,401319,1,1,1,2,3,1,1,1,1,1,4,1,4,5,3,3,4,4,2,6,2,4,4,4,3,4,4,3,4,4,3,2,3,1,2,40,0,2760,,2,2002,1,3,
4013,21,401321,1,1,3,2,4,1,2,1,1,1,4,2,,8,4,4,3,4,1,4,2,3,3,4,3,3,3,3,3,4,3,2,3,1,2,40,0,4000,,1,1991,1,5,1
4013,301,4013301,1,1,1,2,15,1,2,1,2,1,5,2,,3,4,4,5,5,2,4,1,3,4,3,4,4,4,4,3,3,4,3,3,1,2,40,0,,240,1,1992,1,5,2
4013,306,4013306,1,1,1,2,4,1,2,2,1,2,,2,,1,4,4,4,4,2,5,1,4,4,4,4,4,3,4,4,3,4,3,4,1,2,40,0,,268,2,1994,1,5,1
4013,307,4013307,1,1,5,1,15,2,1,1,2,1,4,2,,6,4,4,4,4,5,6,2,4,4,4,4,4,4,4,4,3,4,3,4,1,2,40,0,4000,,1,1982,2,5,1
4013,308,4013308,1,1,4,2,16,1,1,1,1,1,3,1,4,2,4,4,4,4,1,5,2,4,4,4,4,4,4,4,4,3,4,3,4,1,2,40,0,4700,,1,1988,2,5,2
4013,309,4013309,1,1,1,1,16,1,1,1,1,1,2,1,2,2,3,3,3,3,2,5,1,2,2,1,2,4,4,2,3,4,3,4,3,1,1,40,0,3750,,1,1995,1,5,3
4013,311,4013311,1,1,3,2,1,1,2,1,2,1,3,1,3,2,3,3,3,3,2,4,1,3,3,3,3,3,2,3,3,3,3,3,3,1,2,40,12,4150,,1,1992,1,5,3
4013,312,4013312,1,1,1,2,1,1,2,1,1,1,4,2,,1,3,3,3,3,2,4,2,5,5,5,5,4,3,4,4,4,4,3,4,1,2,45,0,3400,,1,1996,1,5,4
4013,313,4013313,1,1,3,1,19,1,1,2,1,2,,1,3,2,3,2,3,3,1,4,2,3,4,4,4,3,4,4,4,2,3,2,2,1,2,40,2,4000,,1,1988,1,5,3
4013,314,4013314,1,1,5,2,7,1,2,1,1,1,2,1,3,2,3,3,3,3,2,4,2,4,4,4,4,4,4,4,4,3,4,4,4,1,1,40,0,5000,,1,1980,1,5,3
4013,401,4013401,1,1,1,2,3,1,2,2,2,2,,2,,2,4,4,4,3,2,2,2,4,4,4,4,4,3,4,4,3,4,3,3,1,2,40,0,2950,,1,1998,1,4,1
4013,402,4013402,1,1,6,1,2,1,1,1,1,1,4,1,4,1,4,4,3,3,7,7,2,5,5,4,4,3,3,4,3,3,3,3,3,1,2,40,0,6700,,1,1972,2,4,3
4013,403,4013403,1,1,5,1,16,2,2,2,2,2,,2,,2,4,4,4,3,2,6,2,4,4,4,4,4,3,4,4,2,4,2,3,1,2,40,5,5700,,1,1976,1,5,1
4013,404,4013404,1,1,6,1,16,1,1,1,1,1,3,1,4,4,4,4,5,5,7,7,1,5,5,5,4,5,5,5,4,1,5,1,4,1,2,40,5,7700,,1,1966,2,3,
4013,405,4013405,1,1,4,1,7,1,1,1,1,1,4,1,4,2,4,4,4,4,5,5,1,4,4,4,4,4,4,4,3,2,4,2,3,1,2,40,5,,420,1,1986,2,5,3
4013,406,4013406,1,1,1,1,25,1,1,1,1,1,4,1,3,2,4,4,4,4,4,5,1,4,4,4,4,4,2,4,3,4,4,2,2,1,2,40,0,,250,2,1995,1,4,4
4013,407,4013407,1,1,3,2,16,2,2,2,2,2,,2,,1,3,1,3,3,2,6,1,3,3,3,2,5,3,4,5,2,3,2,2,1,2,40,7,4260,,2,1992,1,3,
4013,408,4013408,1,1,3,2,25,2,2,2,2,2,,2,,1,3,3,3,3,3,6,2,3,3,4,2,3,1,2,2,4,3,5,4,1,2,40,2.5,4000,,1,1990,1,5,1
4013,409,4013409,1,1,3,2,16,1,2,2,2,2,,2,,1,3,3,3,3,1,1,2,2,4,2,1,3,3,3,3,2,3,3,3,1,2,40,4,3600,,2,1983,1,2,
4029,7,402907,1,1,5,1,11,1,1,1,1,1,4,1,4,2,3,3,3,3,6,6,1,3,3,3,3,4,3,4,4,4,3,2,2,1,2,40,5,5700,,1,1977,2,5,3
4029,401,4029401,1,1,5,2,4,2,2,2,2,2,,2,,1,3,3,3,3,6,6,2,3,4,3,3,3,3,3,3,4,3,3,3,1,2,40,0,6400,,1,1981,2,2,
4029,402,4029402,1,1,6,1,8,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,45,8,4500,,1,1971,2,2,
4029,403,4029403,1,1,5,2,7,2,2,2,2,2,,2,,1,3,2,3,3,5,5,2,3,2,3,3,3,3,3,3,4,3,3,3,1,2,40,5,4000,,1,1975,2,3,
4029,404,4029404,1,1,3,2,4,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,4,3,3,3,3,3,3,4,3,3,4,1,2,40,5,4600,,1,1990,1,5,1
4029,405,4029405,1,1,2,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,4,3,3,3,1,2,40,5,4000,,1,1975,2,3,
4029,406,4029406,1,1,3,2,20,1,2,2,2,2,,2,,2,3,3,3,3,4,4,2,3,3,3,3,4,3,4,3,4,3,4,3,1,2,40,7,4600,,1,1975,2,3,
4029,407,4029407,1,1,2,2,12,2,2,2,2,2,,2,,1,3,2,4,4,3,3,2,3,4,3,2,3,2,3,3,4,3,4,3,1,2,40,5,3000,,2,1987,1,4,1
4029,408,4029408,1,1,2,2,25,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,0,3200,,1,1970,2,4,8
4029,409,4029409,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,5,4700,,1,1956,2,3,
4029,410,4029410,1,1,2,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,4,3,3,3,1,2,45,8,4600,,1,1984,1,4,3
4029,411,4029411,1,1,7,1,3,2,2,2,2,2,,2,,1,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,45,0,5200,,1,1972,2,4,8
4029,412,4029412,1,1,7,1,4,2,2,2,2,2,,2,,2,3,3,3,3,6,7,2,3,3,3,3,3,3,3,3,4,4,4,4,1,2,40,0,9000,,1,1974,2,5,3
4029,413,4029413,1,1,4,1,1,2,2,2,2,2,,2,,2,2,2,2,3,5,6,2,3,3,3,3,4,2,3,3,3,3,3,2,1,2,40,0,4600,,1,1975,2,5,3
4029,414,4029414,1,1,3,2,8,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,0,3800,,1,1980,1,5,4
4029,415,4029415,1,1,4,2,7,2,2,2,2,2,,2,,1,3,3,3,3,5,5,2,2,2,3,3,2,2,2,2,5,3,3,3,1,2,40,5,4000,,1,1984,1,3,
4029,416,4029416,1,1,3,2,8,2,2,2,2,2,,2,,1,2,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,1,2,45,0,3800,,1,1987,2,5,3
4029,417,4029417,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,1,2,40,5,3950,,1,1975,2,3,
4029,418,4029418,1,1,1,2,20,1,2,2,2,2,,2,,2,3,3,3,3,2,4,2,4,4,4,3,3,2,4,3,4,3,3,3,1,2,40,0,3100,,2,1989,1,5,1
4029,419,4029419,1,1,4,2,25,2,2,2,2,2,,2,,2,2,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,45,10,4500,,1,1968,2,3,
4029,420,4029420,1,1,5,1,20,1,1,1,2,1,4,1,4,2,3,3,3,3,4,4,2,4,4,4,3,4,3,4,4,4,3,3,3,1,2,40,7.5,5000,,1,1973,2,3,
4029,421,4029421,1,1,7,1,4,2,2,2,2,2,,2,,2,2,2,2,2,7,7,2,2,3,4,4,4,4,4,4,3,3,3,3,1,2,40,0,9000,,1,1974,2,5,4
4029,422,4029422,1,1,5,1,1,1,2,1,2,1,3,1,3,1,3,3,3,3,5,7,2,2,3,2,3,3,3,3,3,3,3,3,3,1,2,40,5,4250,,1,1977,2,5,7
4029,423,4029423,1,1,3,2,4,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,4500,,1,1980,1,5,3
4029,424,4029424,1,1,4,2,25,1,2,1,2,1,1,2,,2,3,3,3,3,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,8,4500,,1,1968,3,3,
4029,425,4029425,1,1,4,2,20,2,2,2,2,2,,2,,1,2,2,2,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,5,5000,,1,1967,2,3,
4029,426,4029426,1,1,4,2,4,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,3,3,2,3,3,3,3,4,3,4,4,1,2,40,5,5000,,1,1990,1,5,1
4029,427,4029427,1,1,5,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,2,3,2,3,2,2,2,2,4,2,4,2,1,2,40,5,4400,,1,1973,1,3,
4029,428,4029428,1,1,4,2,20,2,2,2,2,2,,2,,1,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,4,3,3,3,1,2,45,2,5000,,1,1975,2,3,
4029,429,4029429,1,1,3,2,12,2,2,2,2,2,,2,,1,2,2,2,2,4,4,2,2,3,2,2,3,3,3,2,3,3,4,3,1,2,45,0,3400,,2,1983,2,4,1
4029,430,4029430,1,1,5,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,4,3,4,2,1,2,40,5,4300,,1,1960,2,3,
4029,431,4029431,1,1,6,1,4,1,1,1,1,1,3,1,3,2,3,2,2,2,6,6,2,3,4,3,3,4,3,4,4,4,4,4,4,1,2,40,0,7600,,1,1975,2,5,4
4029,432,4029432,1,1,3,2,4,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,5400,,1,1981,2,5,3
4029,433,4029433,1,1,2,2,25,2,2,2,2,2,,2,,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,5,4700,,1,1962,2,3,
4029,434,4029434,1,1,2,2,7,2,2,2,2,2,,2,,1,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,4,3,4,3,1,2,40,5,3000,,2,1970,2,2,
4029,435,4029435,1,1,3,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,2,3,2,2,3,3,3,3,4,2,3,2,1,2,40,5,3700,,1,1984,1,3,
4029,436,4029436,1,1,6,1,4,1,2,2,2,2,,1,3,2,3,4,2,2,6,6,2,3,4,4,3,3,3,4,3,3,3,3,3,1,2,40,0,7800,,1,1982,2,5,2
4029,437,4029437,1,1,4,2,4,2,2,2,2,2,,2,,1,3,2,3,3,4,4,2,3,4,3,2,3,3,3,3,4,3,4,4,1,2,40,0,5700,,1,1981,2,5,1
